rep_id,first_name,last_name,rep_name,site,queue_name,department,job_role,can_transfer_departments,tenure_months,primary_skill_tag,secondary_skill_tag,primary_skill_label,secondary_skill_label,strengths,weaknesses,strain_tier,pressure_index_baseline,qa_score,fcr_30d,repeat_contact_rate,aht_secs,csat_proxy,transfer_rate,escalation_rate,compliance_risk,productivity_index,burnout_index,resilience_index,volatility_index,policy_accuracy,discovery_skill,conflict_tolerance,technical_skill,credit_discipline,ownership_bias,emotional_regulation,aht_pressure_bias,strain_score,weakness_tags,strength_tags
REP00104,Maya,Torres,Maya Torres,NovaWireless,General Support,Call Center,Customer Service Representative,False,27,network_service,device_support,tech_support,device_support,network_service|device_support|generalist,none_flagged,medium,0.1359,0.6236,0.7013,0.2009,523.32,0.6905,0.01,0.094,0.4357,0.5646,0.4994,0.749,0.64,0.4606401384083046,0.5382262996941896,0.5795795795795795,0.49522991663827165,0.11653628270838956,0.41835098292947764,0.31504257332071894,0.36040226242855233,0.6474474526394475,credit_leak_risk|reactive_under_stress,balanced
REP00105,Gabriella,Allen,Gabriella Allen,NovaWireless,General Support,Call Center,Customer Service Representative,False,39,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.6514,0.7507,0.2777,540.37,0.5814,0.0826,0.1353,0.3122,0.6581,0.3905,0.8956,0.4681,0.5207612456747405,0.32471504031137066,0.37287287287287285,0.5938064203408377,0.44968977609927174,0.4416268358634308,0.5473712663873497,0.4377976731582055,0.37365411715981856,discovery_gap,balanced
REP00106,Jessica,Lewis,Jessica Lewis,NovaWireless,General Support,Call Center,Customer Service Representative,False,32,porting_transfer,billing_resolution,porting_support,billing_support,porting_transfer|billing_resolution|generalist,none_flagged,low,0.1359,0.6767,0.6649,0.3029,504.59,0.7176,0.1154,0.095,0.297,0.681,0.3712,0.9406,0.4249,0.5754757785467127,0.2546566583263832,0.5745745745745745,0.5021622998142719,0.4906932829781495,0.705798327106264,0.6057575348020003,0.5925356393966628,0.3052923719737691,discovery_gap,balanced
REP00107,Alana,Ortiz,Alana Ortiz,NovaWireless,General Support,Call Center,Customer Service Representative,False,39,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls,network_service|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.6507,0.6864,0.2021,551.23,0.6686,0.075,0.0747,0.3282,0.6726,0.5031,0.7766,0.4779,0.5192474048442905,0.5348901862663331,0.6761761761761761,0.5038678078312993,0.4065281899109793,0.4206730439584961,0.5341262332747668,0.5496073302962143,0.5635171193427346,none,balanced
REP00108,Victoria,Alvarez,Victoria Alvarez,NovaWireless,General Support,Call Center,Customer Service Representative,False,23,billing_resolution,general_support,billing_support,general_support,billing_resolution|general_support|generalist,none_flagged,medium,0.1359,0.6258,0.7081,0.2729,522.56,0.684,0.1395,0.1468,0.2661,0.616,0.4687,0.7305,0.4586,0.46539792387543255,0.3380594940227969,0.3153153153153152,0.507040154725511,0.5740490963042892,0.3847143293028801,0.5602108393026084,0.4311831517814937,0.5625242122396639,discovery_gap|escalation_prone,balanced
REP00109,Alexa,Reed,Alexa Reed,NovaWireless,General Support,Call Center,Customer Service Representative,False,27,billing_resolution,device_support,billing_support,device_support,billing_resolution|device_support|generalist,none_flagged,medium,0.1359,0.6797,0.7588,0.266,544.54,0.6749,0.0742,0.0995,0.3587,0.6815,0.4802,0.7126,0.5643,0.5819636678200691,0.3572421462329719,0.552052052052052,0.6356420280847919,0.3242514162395468,0.3479110800692645,0.4173536964454656,0.4630801304194999,0.6288004352044834,credit_leak_risk,balanced
REP00110,Brianna,Hall,Brianna Hall,NovaWireless,General Support,Call Center,Customer Service Representative,False,30,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,0.5896,0.6478,0.2711,533.1,0.719,0.0813,0.0818,0.2541,0.6237,0.3992,0.8718,0.5604,0.38711072664359863,0.34306366416458156,0.6406406406406406,0.38426271422332503,0.6064202859455086,0.6194415303755065,0.42262467901067713,0.5268332233806217,0.43671046132974956,discovery_gap,balanced
REP00111,Mia,Murphy,Mia Murphy,NovaWireless,General Support,Call Center,Customer Service Representative,False,44,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.6485,0.6989,0.2504,516.47,0.5955,0.1478,0.0404,0.273,0.6886,0.3842,0.884,0.6056,0.5144896193771625,0.40061162079510704,0.8478478478478478,0.5188259469978739,0.555435662260588,0.44806630488578725,0.36153534261386666,0.5572390874098085,0.4330923536810771,none,deescalation_strong
REP00112,Tristan,Scott,Tristan Scott,NovaWireless,General Support,Call Center,Customer Service Representative,False,28,general_support,device_support,general_support,device_support,general_support|device_support|generalist,none_flagged,low,0.1359,0.5836,0.7868,0.2376,478.32,0.6935,0.1266,0.0685,0.2551,0.6835,0.3454,0.9178,0.3898,0.3741349480968858,0.4361968306922436,0.7072072072072071,0.5705626196795109,0.6037226868087402,0.639973249782146,0.6531963778889041,0.4273662775899058,0.2870994269285112,none,balanced
REP00113,Lucy,Powell,Lucy Powell,NovaWireless,General Support,Call Center,Customer Service Representative,False,48,device_support,network_service,device_support,tech_support,device_support|network_service|generalist,none_flagged,medium,0.1359,0.6369,0.6647,0.2433,580.39,0.6948,0.0575,0.0432,0.364,0.6282,0.3719,0.955,0.515,0.48940311418685123,0.420350291909925,0.8338338338338338,0.45884857512393873,0.309954140814675,0.6897818562276301,0.4839843222057034,0.5104160281617466,0.3312980199631846,credit_leak_risk,deescalation_strong
REP00114,Angela,Thompson,Angela Thompson,NovaWireless,General Support,Call Center,Customer Service Representative,False,39,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.618,0.7353,0.2154,550.92,0.5892,0.141,0.1096,0.3083,0.695,0.3779,0.8168,0.5966,0.44852941176470584,0.4979149291075896,0.5015015015015014,0.5363312800848494,0.46021041273266794,0.35210398893962785,0.37369914853358555,0.5167411661220978,0.4760319058622765,none,balanced
REP00115,Elliot,Wilson,Elliot Wilson,NovaWireless,General Support,Call Center,Customer Service Representative,False,31,device_support,billing_resolution,device_support,billing_support,device_support|billing_resolution|generalist,none_flagged,medium,0.1359,0.6365,0.833,0.1933,564.07,0.6859,0.027,0.1636,0.3083,0.6468,0.5361,0.7787,0.483,0.4885380622837369,0.5593550180706144,0.23123123123123124,0.6918418466758489,0.46021041273266794,0.44957784179379473,0.5272334099202596,0.3060164478867437,0.591533518284481,escalation_prone,balanced
REP00116,Ava,Roberts,Ava Roberts,NovaWireless,General Support,Call Center,Customer Service Representative,False,34,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,low,0.1359,0.7156,0.7226,0.2496,526.98,0.721,0.0674,0.0677,0.218,0.7806,0.2936,1.0,0.1332,0.6596020761245674,0.4028356964136781,0.7112112112112112,0.6242531878542394,0.7038036147828433,0.7873371705543774,1.0,0.6679386117561092,0.0763575605680869,speed_over_accuracy,accountability_driven
REP00117,Andre,Rivera,Andre Rivera,NovaWireless,General Support,Call Center,Customer Service Representative,False,28,device_support,billing_resolution,device_support,billing_support,device_support|billing_resolution|generalist,none_flagged,medium,0.1359,0.6614,0.7375,0.233,527.98,0.6755,0.0873,0.0611,0.2833,0.6551,0.4916,0.7903,0.4011,0.5423875432525951,0.44898526549902695,0.7442442442442443,0.5863116634432186,0.5276503911518748,0.4487427350858887,0.6379240437897014,0.45142393090467703,0.5121994368213185,none,balanced
REP00118,Caleb,Gupta,Caleb Gupta,NovaWireless,General Support,Call Center,Customer Service Representative,False,24,billing_resolution,device_support,billing_support,device_support,billing_resolution|device_support|generalist,none_flagged,medium,0.1359,0.7831,0.6788,0.3249,511.62,0.6339,0.0753,0.1671,0.2465,0.6279,0.4532,0.7781,0.4991,0.8055795847750865,0.19349457881567966,0.21371371371371373,0.6364929824014128,0.6269220393849475,0.37004222594973724,0.5054737126638735,0.49039169138438266,0.5292679159047273,discovery_gap|escalation_prone,policy_expert
REP00119,Logan,Kim,Logan Kim,NovaWireless,General Support,Call Center,Customer Service Representative,False,30,device_support,billing_resolution,device_support,billing_support,device_support|billing_resolution|generalist,none_flagged,medium,0.1359,0.7884,0.7816,0.195,535.51,0.8249,0.0388,0.1284,0.3754,0.6847,0.4742,0.8515,0.5301,0.8170415224913494,0.554628857381151,0.40740740740740733,0.784803701606285,0.27920151065551657,0.7537415008919855,0.4635761589403973,0.4364511420363935,0.5027452392017571,credit_leak_risk,policy_expert|accountability_driven
REP00120,William,Powell,William Powell,NovaWireless,General Support,Call Center,Customer Service Representative,False,35,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.6064,0.7643,0.2326,541.9,0.6836,0.1326,0.1119,0.3642,0.721,0.5249,0.9158,0.4087,0.42344290657439454,0.45009730330831255,0.4899899899899899,0.5640099414980155,0.3094146209873212,0.6224057773987929,0.6276523854574942,0.5170935342610918,0.4462640634400747,credit_leak_risk,balanced
REP00121,Adam,Ruiz,Adam Ruiz,NovaWireless,General Support,Call Center,Customer Service Representative,False,29,network_service,device_support,tech_support,device_support,network_service|device_support|generalist,none_flagged,medium,0.1359,0.5881,0.7782,0.1501,549.45,0.6669,0.0308,0.191,0.3149,0.6527,0.5054,0.8083,0.3002,0.3838667820069203,0.67945510147345,0.09409409409409397,0.5635006586872326,0.44240625842999726,0.4588645275842338,0.7742938234896608,0.3912292366857655,0.46892843607757956,escalation_prone,balanced
REP00122,Dakota,Carter,Dakota Carter,NovaWireless,General Support,Call Center,Customer Service Representative,False,32,network_service,general_support,tech_support,general_support,network_service|general_support|generalist,none_flagged,low,0.1359,0.631,0.7614,0.2932,563.9,0.6698,0.107,0.116,0.3529,0.6162,0.417,1.0,0.475,0.47664359861591693,0.2816235752015568,0.4694694694694693,0.5865880961179445,0.3398974912328029,0.7097849136625264,0.5380456818488986,0.35757015762197397,0.31803491699921516,discovery_gap|credit_leak_risk,balanced
REP00123,Christian,Stewart,Christian Stewart,NovaWireless,General Support,Call Center,Customer Service Representative,False,36,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,0.7073,0.7198,0.2247,496.22,0.6751,0.0173,0.01,0.2621,0.7518,0.289,1.0,0.4275,0.6416522491349481,0.4720600500417014,1.0,0.6113947792137986,0.5848394928513623,0.717812784004847,0.6022435464251925,0.6268782866770213,0.19184155595548313,none,deescalation_strong
REP00124,Dakota,Garcia,Dakota Garcia,NovaWireless,General Support,Call Center,Customer Service Representative,False,24,device_support,network_service,device_support,tech_support,device_support|network_service|generalist,none_flagged,medium,0.1359,0.5836,0.7595,0.2304,547.66,0.709,0.115,0.1432,0.3301,0.6252,0.4679,0.7697,0.7236,0.3741349480968858,0.4562135112593828,0.33333333333333337,0.5326985420096079,0.4014027515511195,0.47299316487209886,0.20205433166644138,0.37425033029101973,0.6390559134398243,escalation_prone|reactive_under_stress,balanced
REP00125,David,Ramirez,David Ramirez,NovaWireless,General Support,Call Center,Customer Service Representative,False,43,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls|device_support|generalist,none_flagged,medium,0.1359,0.6448,0.6751,0.2717,470.31,0.608,0.0707,0.1025,0.3273,0.5906,0.413,0.9296,0.4457,0.5064878892733564,0.34139560745065334,0.537037037037037,0.48181537320810686,0.4089560291340707,0.5256419366621662,0.5776456277875388,0.4373149634385589,0.35713423331973015,discovery_gap,balanced
REP00126,Nicholas,Walker,Nicholas Walker,NovaWireless,General Support,Call Center,Customer Service Representative,False,38,network_service,billing_resolution,tech_support,billing_support,network_service|billing_resolution|generalist,none_flagged,low,0.1359,0.6358,0.6973,0.2061,542.96,0.7521,0.1112,0.0871,0.2826,0.7002,0.3197,0.9271,0.285,0.4870242214532872,0.5237698081734778,0.614114114114114,0.5028741079527186,0.5295387105476126,0.7406941078461072,0.7948371401540749,0.5775605995279826,0.21596092980005985,none,balanced
REP00127,John,Carter,John Carter,NovaWireless,General Support,Call Center,Customer Service Representative,False,26,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,0.6684,0.8445,0.1817,519.54,0.7097,0.0382,0.1011,0.2543,0.7658,0.3674,1.0,0.527,0.5575259515570934,0.5916041145398944,0.5440440440440439,0.7422858606606548,0.6058807661181548,0.7702211451075431,0.46776591431274495,0.47577174682825396,0.29768192161260926,none,accountability_driven
REP00128,Danielle,Brooks,Danielle Brooks,NovaWireless,General Support,Call Center,Customer Service Representative,False,39,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,medium,0.1359,0.7747,0.6904,0.2974,556.25,0.6454,0.01,0.1169,0.2794,0.6616,0.4613,0.7342,0.4854,0.7874134948096887,0.269947178204059,0.46496496496496487,0.6434987030220427,0.5381710277852711,0.3310054285831827,0.5239897283416679,0.5268934376412286,0.5643534852847455,discovery_gap,policy_expert
REP00129,Claire,Price,Claire Price,NovaWireless,General Support,Call Center,Customer Service Representative,False,25,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls,network_service|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.5778,0.724,0.2361,574.09,0.6121,0.1031,0.1153,0.3175,0.6556,0.457,0.9003,0.5607,0.36159169550173004,0.44036697247706424,0.4729729729729729,0.47718974511563617,0.43539250067439983,0.4941721348313205,0.4222192188133531,0.470928200013506,0.46312874377769647,none,balanced
REP00130,Casey,Morgan,Casey Morgan,NovaWireless,General Support,Call Center,Customer Service Representative,False,39,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls,network_service|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.576,0.7248,0.263,585.19,0.6753,0.1803,0.0913,0.4271,0.6125,0.5422,0.8883,0.8056,0.35769896193771616,0.36558242980261324,0.593093093093093,0.4763529483752381,0.13973563528459676,0.574468603166767,0.09122854439789163,0.4025589545661544,0.6428631502237495,credit_leak_risk|reactive_under_stress,balanced
REP00131,Eleanor,Torres,Eleanor Torres,NovaWireless,General Support,Call Center,Customer Service Representative,False,29,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.5107,0.7076,0.2086,545.9,0.6679,0.0769,0.1205,0.3204,0.6547,0.4299,0.97,0.4366,0.21647923875432531,0.5168195718654434,0.4469469469469469,0.3818873308889518,0.4275694631777718,0.6683267509658503,0.5899445871063658,0.4922698914844654,0.33639033592601286,policy_confusion,balanced
REP00132,Penelope,Kaur,Penelope Kaur,NovaWireless,General Support,Call Center,Customer Service Representative,False,26,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.54,0.7165,0.2263,541.31,0.6559,0.0613,0.1154,0.3887,0.5166,0.4656,0.7951,0.5413,0.2798442906574395,0.46761189880455933,0.47247247247247237,0.4259138235534077,0.2433234421364986,0.4252276012506499,0.44843897824030277,0.2644140645967851,0.5436202836930442,policy_confusion|credit_leak_risk,balanced
REP00133,Jada,Clark,Jada Clark,NovaWireless,General Support,Call Center,Customer Service Representative,False,25,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,low,0.1359,0.5887,0.7597,0.2099,488.54,0.6162,0.0884,0.0504,0.2904,0.7025,0.3577,1.0,0.2593,0.3851643598615917,0.5132054489852655,0.7977977977977978,0.5384906404023632,0.5084974372808201,0.62859739472887,0.8295715637248278,0.49460339970321426,0.18103663447486582,none,deescalation_strong
REP00134,Isaiah,Wright,Isaiah Wright,NovaWireless,General Support,Call Center,Customer Service Representative,False,33,billing_resolution,general_support,billing_support,general_support,billing_resolution|general_support|generalist,none_flagged,high,0.1359,0.6849,0.7492,0.1812,576.86,0.6779,0.1573,0.1404,0.3498,0.7388,0.5866,0.6112,0.7119,0.5932093425605535,0.5929941618015013,0.3473473473473473,0.6279500249557275,0.3482600485567845,0.22205392305362,0.21786727936207595,0.5658144465742372,0.85577598995913,escalation_prone|credit_leak_risk|reactive_under_stress,balanced
REP00135,Chris,Brown,Chris Brown,NovaWireless,General Support,Call Center,Customer Service Representative,False,36,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.5404,0.6275,0.2907,593.47,0.7097,0.1038,0.1376,0.256,0.5378,0.4645,0.8623,0.4535,0.2807093425605536,0.28857381150959127,0.3613613613613613,0.3029066823759772,0.6012948475856488,0.5931378117742098,0.5671036626571158,0.4209373771689687,0.45525006243928967,discovery_gap|policy_confusion,balanced
REP00136,Andrew,Clark,Andrew Clark,NovaWireless,General Support,Call Center,Customer Service Representative,False,33,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.6752,0.6895,0.3126,554.1,0.6615,0.1278,0.01,0.2633,0.64,0.4221,0.9874,0.5059,0.5722318339100346,0.22768974145120946,1.0,0.5346596062754057,0.5816023738872405,0.6810092620642454,0.4962832815245303,0.4944338387694993,0.3445465109478205,discovery_gap,deescalation_strong
REP00137,Jeremiah,Edwards,Jeremiah Edwards,NovaWireless,General Support,Call Center,Customer Service Representative,False,32,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,medium,0.1359,0.6648,0.674,0.2887,538.37,0.7659,0.0535,0.1009,0.1776,0.7286,0.3863,0.7757,0.3353,0.5497404844290656,0.2941340005560189,0.545045045045045,0.5019160119787492,0.8127866199082816,0.5668952184959539,0.7268549804027571,0.6541964274892169,0.4088156631241372,discovery_gap|speed_over_accuracy,balanced
REP00138,Andrea,Wilson,Andrea Wilson,NovaWireless,General Support,Call Center,Customer Service Representative,False,27,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.6408,0.6581,0.2646,542.65,0.7013,0.0313,0.0427,0.2863,0.6986,0.4561,0.7829,0.5052,0.4978373702422146,0.3611342785654712,0.8363363363363363,0.4539117503083473,0.51955759374157,0.47830534112994827,0.49722935531828627,0.6294326526654441,0.5304602428800548,none,deescalation_strong
REP00139,Makayla,Cooper,Makayla Cooper,NovaWireless,General Support,Call Center,Customer Service Representative,False,24,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,0.6591,0.7751,0.2081,495.89,0.7381,0.0838,0.0756,0.2369,0.7525,0.2508,1.0,0.2696,0.5374134948096886,0.5182096191270503,0.6716716716716716,0.6359744311773825,0.6528189910979229,0.8132384126022416,0.815650763616705,0.5512716420701584,0.09590627467438703,none,accountability_driven
REP00140,Mateo,Jones,Mateo Jones,NovaWireless,General Support,Call Center,Customer Service Representative,False,23,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.6587,0.7558,0.167,491.46,0.702,0.0273,0.0977,0.3768,0.6816,0.4084,0.8962,0.5983,0.5365484429065742,0.632471504031137,0.561061061061061,0.6087735279720111,0.27542487186404097,0.6250703584024294,0.37140154074874976,0.467397073006869,0.44093612368459256,credit_leak_risk,balanced
REP00141,Eva,Lewis,Eva Lewis,NovaWireless,General Support,Call Center,Customer Service Representative,False,21,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.6426,0.6975,0.2423,569.85,0.6411,0.01,0.1307,0.3075,0.6807,0.4336,1.0,0.4795,0.5017301038062283,0.4231303864331388,0.3958958958958958,0.5105044416395913,0.4623684920420825,0.6663132384126023,0.5319637788890391,0.5468524954070934,0.3337274912288605,none,balanced
REP00142,Mila,Gray,Mila Gray,NovaWireless,General Support,Call Center,Customer Service Representative,False,29,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,0.5721,0.5396,0.3245,607.57,0.7215,0.0642,0.1036,0.323,0.5939,0.4822,0.9145,0.5688,0.34926470588235303,0.19460661662496526,0.5315315315315314,0.2152703557151016,0.42055570542217424,0.6781408131093832,0.41127179348560616,0.6303982019701448,0.47650881283151114,discovery_gap|policy_confusion,balanced
REP00143,Chloe,Smith,Chloe Smith,NovaWireless,General Support,Call Center,Customer Service Representative,False,35,billing_resolution,general_support,billing_support,general_support,billing_resolution|general_support|generalist,none_flagged,medium,0.1359,0.7392,0.7456,0.2214,528.77,0.7218,0.0926,0.0587,0.2731,0.7211,0.3211,0.9133,0.558,0.7106401384083044,0.48123436196830693,0.7562562562562563,0.6816723576923631,0.5551659023469113,0.6770520109880658,0.4258683605892687,0.5431857889150351,0.33846930246092466,none,deescalation_strong
REP00144,Dominic,Roberts,Dominic Roberts,NovaWireless,General Support,Call Center,Customer Service Representative,False,32,network_service,porting_transfer,tech_support,porting_support,network_service|porting_transfer|generalist,none_flagged,medium,0.1359,0.6872,0.7875,0.1726,544.8,0.6393,0.0928,0.1363,0.2568,0.7732,0.3873,0.8957,0.5,0.5981833910034603,0.6169029747011399,0.36786786786786785,0.6835577149192058,0.5991367682762343,0.5294561334450342,0.5042573320719016,0.5663766772117378,0.38383778691885456,none,balanced
REP00145,Michelle,Robinson,Michelle Robinson,NovaWireless,General Support,Call Center,Customer Service Representative,False,38,billing_resolution,general_support,billing_support,general_support,billing_resolution|general_support|generalist,none_flagged,medium,0.1359,0.64,0.736,0.2634,510.51,0.7046,0.01,0.1792,0.3173,0.613,0.3547,0.9157,0.5077,0.4961072664359862,0.36447039199332776,0.15315315315315314,0.5610910812068973,0.4359320205017534,0.6540857194415459,0.4938505203405865,0.3878052486403092,0.3442929781222741,escalation_prone,balanced
REP00146,Anita,Jenkins,Anita Jenkins,NovaWireless,General Support,Call Center,Customer Service Representative,False,34,billing_resolution,device_support,billing_support,device_support,billing_resolution|device_support|generalist,none_flagged,low,0.1359,0.7723,0.6867,0.2361,500.49,0.6547,0.0881,0.126,0.1952,0.8047,0.3776,0.9201,0.247,0.7822231833910034,0.44036697247706424,0.4194194194194193,0.635771785870259,0.76530887510116,0.5841609990363313,0.8461954318151101,0.7553398058252427,0.25432560418794625,speed_over_accuracy,policy_expert
REP00147,Isabella,Flores,Isabella Flores,NovaWireless,General Support,Call Center,Customer Service Representative,False,32,device_support,billing_resolution,device_support,billing_support,device_support|billing_resolution|generalist,none_flagged,medium,0.1359,0.6095,0.8103,0.1517,548.77,0.6361,0.0602,0.0775,0.3141,0.6268,0.4334,0.9148,0.7038,0.4301470588235295,0.6750069502363081,0.6621621621621621,0.6311622950150935,0.44456433773941195,0.5491718745909395,0.228814704689823,0.3062895115502293,0.49024586985175544,reactive_under_stress,balanced
REP00148,Anthony,Evans,Anthony Evans,NovaWireless,General Support,Call Center,Customer Service Representative,False,25,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.6277,0.5734,0.2875,589.2,0.6152,0.0974,0.0764,0.3884,0.5598,0.5758,0.7987,0.5447,0.46950692041522496,0.2974701139838756,0.6676676676676676,0.3222707972395127,0.24413272187752888,0.36820924542132755,0.4438437626706312,0.5303041361266516,0.6342845626496599,discovery_gap|credit_leak_risk,balanced
REP00149,Christina,Reed,Christina Reed,NovaWireless,General Support,Call Center,Customer Service Representative,False,38,network_service,porting_transfer,tech_support,porting_support,network_service|porting_transfer|generalist,none_flagged,medium,0.1359,0.6553,0.752,0.0348,602.23,0.7076,0.01,0.0455,0.4494,0.6508,0.4932,0.7748,0.4238,0.5291955017301038,1.0,0.8223223223223224,0.5998265996861337,0.07957917453466412,0.477431237323021,0.6072442221921881,0.4246026118530756,0.5346999348646679,credit_leak_risk,thorough_probe|deescalation_strong
REP00150,Alana,Khan,Alana Khan,NovaWireless,General Support,Call Center,Customer Service Representative,False,28,device_support,network_service,device_support,tech_support,device_support|network_service|generalist,none_flagged,medium,0.1359,0.6588,0.5791,0.3116,590.84,0.6684,0.0851,0.1904,0.3821,0.54,0.5871,0.8844,0.6311,0.536764705882353,0.23046983597442317,0.09709709709709702,0.36380537651953987,0.26112759643916916,0.5590017926978107,0.32707122584132986,0.49149957317569415,0.612630047823578,discovery_gap|escalation_prone|credit_leak_risk,balanced
REP00151,Michelle,Castillo,Michelle Castillo,NovaWireless,General Support,Call Center,Customer Service Representative,False,42,device_support,billing_resolution,device_support,billing_support,device_support|billing_resolution|generalist,none_flagged,low,0.1359,0.6897,0.6872,0.2488,521.84,0.8069,0.0684,0.0741,0.2497,0.7547,0.2386,1.0,0.3067,0.6035899653979239,0.4050597720322492,0.6791791791791791,0.5471486581497248,0.6182897221472888,0.9174492578006663,0.7655088525476417,0.676618858881322,0.10075670096085372,speed_over_accuracy,accountability_driven
REP00152,Claire,Parker,Claire Parker,NovaWireless,General Support,Call Center,Customer Service Representative,False,34,billing_resolution,general_support,billing_support,general_support,billing_resolution|general_support|generalist,none_flagged,low,0.1359,0.7244,0.6232,0.2624,533.34,0.6458,0.0533,0.09,0.2373,0.5941,0.3816,1.0,0.491,0.6786332179930796,0.3672504865165416,0.5995995995995995,0.49590468111859254,0.6517399514432156,0.6734322932444714,0.5164211379916205,0.5147602424846888,0.2949483453193058,none,balanced
REP00153,Olivia,Powell,Olivia Powell,NovaWireless,General Support,Call Center,Customer Service Representative,False,21,network_service,device_support,tech_support,device_support,network_service|device_support|generalist,none_flagged,low,0.1359,0.5517,0.7063,0.2948,523.18,0.6978,0.1055,0.0473,0.326,0.661,0.3203,1.0,0.3224,0.3051470588235293,0.27717542396441486,0.8133133133133132,0.42441818960593947,0.41246290801186947,0.7521963041502574,0.7442897688876875,0.5039044034762372,0.1753763943128082,discovery_gap|policy_confusion,accountability_driven|deescalation_strong
REP00154,Aiden,Hall,Aiden Hall,NovaWireless,General Support,Call Center,Customer Service Representative,False,31,billing_resolution,porting_transfer,billing_support,porting_support,billing_resolution|porting_transfer|generalist,none_flagged,medium,0.1359,0.5967,0.8085,0.2507,596.1,0.6351,0.0886,0.0876,0.4093,0.6307,0.5516,0.8783,0.6164,0.4024653979238754,0.39977759243814304,0.6116116116116115,0.6148249319716464,0.18775289991907207,0.5007178816619979,0.34693877551020413,0.31487218646594684,0.5817190960204744,credit_leak_risk|reactive_under_stress,balanced
REP00155,Alexis,Sanchez,Alexis Sanchez,NovaWireless,General Support,Call Center,Customer Service Representative,False,17,network_service,billing_resolution,tech_support,billing_support,network_service|billing_resolution|generalist,none_flagged,medium,0.1359,0.7114,0.7274,0.1817,528.5,0.6031,0.0936,0.0885,0.2889,0.695,0.413,0.9171,0.4437,0.6505190311418686,0.5916041145398944,0.607107107107107,0.6263690856125432,0.5125438359859725,0.5021448404461548,0.5803486957696986,0.5276981702829853,0.36596837465347726,none,balanced
